Segment_ID,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10
1230395899,0,60001,0,0,0,0,0,60001,0,0
1230685914,0,0,0,0,0,0,0,0,0,0
1231275179,0,0,0,0,0,0,0,0,0,0
1232501455,0,0,0,0,0,0,0,0,0,0
1232569304,0,0,0,0,0,0,0,0,0,0
1232916817,0,0,0,0,0,0,0,0,0,0
123327103,0,0,0,0,0,0,0,0,0,60001
1233272039,0,0,0,0,0,0,0,0,0,0
123379451,0,60001,0,0,0,0,0,60001,0,0
123496330,0,0,0,0,0,0,0,0,0,0
1235044971,0,0,0,0,0,0,0,0,0,0
1235339888,0,0,0,0,0,0,0,0,0,0
1236175272,0,0,0,0,0,0,0,0,0,0
1236765323,0,60001,60001,0,0,0,60001,0,0,0
1237711608,0,0,0,0,0,0,0,0,0,0
1238100097,0,0,0,0,0,0,0,0,0,0
1238398453,0,0,0,0,0,0,0,0,0,0
1238527714,0,0,60001,0,0,0,0,0,0,0
1238859327,0,0,0,0,0,0,0,0,0,0
1238898356,0,60001,0,0,60001,0,0,0,0,0
1239137007,0,0,0,0,0,0,0,0,0,0
1239209006,0,0,0,0,0,0,0,0,0,0
1240124708,0,0,0,0,0,0,0,0,0,0
1241211907,0,0,0,0,0,0,0,0,0,0
1241598842,0,0,0,0,0,0,0,0,0,0
1241750749,0,0,0,0,0,0,0,0,0,0
1242266897,0,0,60001,0,0,0,0,0,60001,0
1242521207,0,0,0,0,0,0,0,0,0,0
1243101535,0,0,0,0,0,0,0,0,0,0
1243250306,0,0,0,0,60001,0,0,0,0,0
1243491909,0,0,0,0,0,0,0,0,0,0
12445922,0,60001,0,0,60001,0,0,0,0,0
1245409985,0,0,0,0,0,0,0,0,0,0
1245777723,0,60001,0,0,0,0,0,0,0,0
1246332909,0,0,0,0,60001,0,0,0,0,0
1246585270,0,0,0,0,0,0,0,0,0,0
1246974750,0,0,0,0,60001,0,0,0,0,0
1248281726,0,0,0,0,60001,0,0,0,0,0
1248634358,0,0,0,0,0,0,0,0,0,0
1248739400,0,60001,0,0,0,0,60001,0,0,0
1249637406,0,0,0,0,0,0,0,0,0,0
1249783920,0,0,0,0,0,0,0,0,0,0
1250547705,0,0,0,0,0,0,0,0,0,0
1251032581,0,0,60001,0,0,0,0,0,60001,0
1251724802,0,0,0,0,0,0,0,0,0,0
1252913785,0,60001,0,0,0,0,0,60001,0,0
1253007685,0,0,0,0,0,0,0,0,0,0
1253627982,0,0,0,0,0,0,0,0,0,0
1253771879,0,0,0,0,0,0,0,0,0,0
1253865296,0,60001,0,0,0,0,0,60001,0,0
125407016,0,0,0,0,0,0,0,0,0,0
1254183576,0,0,0,0,0,0,0,0,0,0
1255076992,0,0,0,0,0,0,0,0,0,0
1255705928,0,0,0,0,0,0,0,0,0,0
1255874891,0,0,0,0,0,0,0,0,0,0
1256153889,0,0,0,0,0,0,0,0,0,0
1256832219,0,0,0,0,0,0,0,0,0,0
1256976573,0,0,0,0,0,0,0,0,0,0
1257785,0,60001,0,0,0,0,0,60001,0,0
1258074117,0,0,0,0,60001,0,0,0,0,0
1259389296,0,0,0,0,0,0,0,0,0,0
1261672283,0,0,60001,0,0,0,0,0,0,0
1262119935,0,60001,0,0,0,0,0,0,0,0
1262173496,0,0,60001,0,0,0,0,0,0,0
1264187919,0,0,0,0,0,0,0,0,0,0
1264680628,0,0,0,0,0,0,0,0,0,0
1264939370,0,60001,0,0,0,0,0,0,0,0
1265017674,0,0,0,0,0,0,0,0,0,0
1265054165,0,0,0,0,0,0,0,0,0,0
1265639221,0,0,0,0,0,0,0,0,0,0
1265760121,0,60001,0,0,0,0,0,60001,0,0
126625232,0,60001,0,0,0,0,0,60001,0,0
1266854541,0,0,0,0,60001,0,0,0,0,0
1266857808,0,0,0,0,0,0,0,0,0,0
1266859938,0,60001,0,0,0,0,0,0,0,0
1267021789,0,0,0,0,60001,0,0,0,0,0
1267880986,0,0,0,0,0,0,0,0,0,0
126790315,0,60001,0,0,0,0,0,0,0,0
1268769573,0,0,0,0,0,0,0,0,0,0
1269253757,0,0,0,0,0,0,0,0,0,0
1269542251,0,0,0,0,0,0,0,0,0,0
1270605742,0,0,0,0,0,0,0,0,0,0
1270753287,0,0,0,0,0,0,0,0,0,0
1271458082,0,0,0,0,0,0,0,0,0,0
1272356913,0,60001,60001,0,0,0,0,0,0,0
1273244004,0,0,0,0,0,0,0,0,0,0
1274841432,0,0,0,0,0,0,0,0,0,0
1275918064,0,0,0,0,0,0,0,0,0,0
1276176836,0,0,0,0,0,0,0,0,0,0
1276225678,0,60001,0,0,0,0,0,60001,0,0
127669549,0,0,0,0,0,0,0,0,0,0
1277106217,0,0,60001,0,0,0,0,0,60001,0
1278306150,0,60001,0,0,0,0,0,0,0,0
1278603683,0,0,0,0,60001,0,0,0,0,0
1278829366,0,60001,0,0,0,0,0,60001,0,0
1278968691,0,0,0,0,0,0,0,0,0,0
127998922,0,0,0,0,0,0,0,0,0,0
1280459895,0,0,0,0,0,0,0,0,0,0
1280586826,0,0,0,0,0,0,0,0,0,0
1280739208,0,0,0,0,0,0,0,0,0,0
1281262417,0,0,0,0,0,0,0,0,0,0
128130872,0,0,0,0,0,0,0,0,0,0
128144433,0,0,0,0,0,0,0,0,0,0
1282052294,0,0,60001,0,0,0,0,0,60001,0
128323508,0,0,0,0,0,0,0,0,0,0
1283526641,0,0,0,0,0,0,0,0,0,0
1283573689,0,0,60001,0,0,0,0,0,60001,0
1283709970,0,0,60001,0,0,0,0,0,0,0
1284285054,0,0,0,0,0,0,0,0,0,0
1284309765,0,60001,0,0,0,0,0,60001,0,0
1285239035,0,0,0,0,60001,0,0,0,0,0
128716706,0,60001,0,0,0,0,0,60001,0,0
1287286275,0,60001,0,0,0,0,0,0,0,0
1287402853,0,0,0,0,0,0,0,0,0,0
1287615701,0,0,0,0,0,0,0,0,0,0
1288080146,0,60001,0,0,0,0,0,60001,0,0
1288194015,0,0,0,0,0,0,0,0,0,0
1288880407,0,0,0,0,0,0,0,0,0,0
1289259843,0,0,0,0,0,0,0,0,0,0
1290142372,0,60001,0,0,0,0,0,60001,0,0
1291417658,0,0,0,0,0,0,0,0,0,0
1291687640,0,60001,0,0,60001,0,0,0,0,0
1292845647,0,60001,0,0,0,0,0,60001,0,0
129287408,0,0,0,0,0,0,0,0,0,0
1293088481,0,0,0,0,0,0,0,0,0,0
1293102918,0,0,0,0,0,0,0,0,0,0
129320976,0,0,0,0,0,0,0,0,0,0
1293710766,0,60001,0,0,0,0,0,0,0,0
1294359814,0,60001,0,0,60001,0,0,0,0,0
1294381215,0,0,0,0,60001,0,0,0,0,0
1294895949,0,0,0,0,60001,0,0,0,0,0
129657665,0,0,0,0,0,0,0,0,0,0
1296601630,0,60001,0,0,0,0,0,60001,0,0
1296693816,0,0,0,0,0,0,0,0,0,0
1296697611,0,0,0,0,0,0,0,0,0,0
1297437712,0,60001,0,0,60001,0,0,0,0,0
1297566199,0,0,60001,0,0,0,0,0,0,0
1298037063,0,0,0,0,60001,0,0,0,0,0
1298395396,0,0,0,0,0,0,0,0,0,0
1298711544,0,0,0,0,0,0,0,0,0,0
129965179,0,0,60001,0,0,0,0,0,60001,0
1300210122,0,0,0,0,0,0,0,0,0,0
1300256705,0,0,0,0,0,0,0,0,0,0
130096034,0,0,0,0,0,0,0,0,0,0
1300979382,60001,0,0,0,60001,0,0,0,0,0
1301215104,0,0,0,0,0,0,0,0,0,0
1301925952,0,0,0,0,0,0,0,0,0,0
130209120,0,60001,60001,0,0,0,0,0,0,0
1302280863,0,0,0,0,0,0,0,0,0,0
1302654402,0,0,0,0,0,0,0,0,0,0
1303574893,0,0,0,0,0,0,0,0,0,0
1304034123,0,0,0,0,0,0,0,0,0,0
1304106205,0,0,60001,0,0,0,0,0,60001,0
1304351479,0,0,0,0,0,0,0,0,0,0
1305093267,0,60001,0,0,60001,0,0,0,0,0
1305129725,0,0,0,0,0,0,0,0,0,0
1305598339,0,0,0,0,0,0,0,0,0,0
1305694172,0,0,0,0,60001,0,0,0,0,0
1305758519,0,0,0,0,0,0,0,0,0,0
1305823886,0,60001,0,0,0,0,0,0,0,0
1307215143,0,60001,0,0,0,0,0,0,0,0
1307328343,0,60001,60001,0,0,0,60001,0,0,0
1307861967,0,0,0,0,0,0,0,0,0,0
1308565628,0,0,0,0,60001,0,0,0,0,0
1308750050,0,0,0,0,0,0,0,0,0,0
1309817072,0,60001,0,0,0,0,0,60001,0,0
1310208823,0,60001,0,0,0,0,0,60001,0,0
1310911931,0,0,0,0,0,0,0,0,0,0
1310954041,0,0,0,0,0,0,0,0,0,0
1311274723,0,0,0,0,0,0,0,0,0,0
1312446527,0,0,0,0,0,0,0,0,0,0
1312630419,0,0,0,0,0,0,0,0,0,0
1312764883,0,0,0,0,0,0,0,0,0,0
1313448605,0,0,0,0,60001,0,0,0,0,0
1313551275,0,0,0,0,0,0,0,0,0,0
1313680478,0,0,0,0,0,0,0,0,0,0
1313787407,0,0,0,0,0,0,0,0,0,0
1313998053,0,0,0,0,60001,0,0,0,0,0
1314192981,0,0,0,0,0,0,0,0,0,0
1314629889,0,60001,0,0,0,0,0,60001,0,0
1315469276,0,0,0,0,0,0,0,0,0,0
1315506288,0,0,0,0,0,0,0,0,0,0
1317025433,0,0,0,0,0,0,0,0,0,0
1317400348,0,0,0,0,0,0,0,0,0,0
1317554940,0,0,0,0,60001,0,0,0,0,0
1318204178,0,0,0,0,60001,0,0,0,0,0
1319370888,0,0,0,0,60001,0,0,0,0,0
1319378846,0,0,0,0,60001,0,0,0,0,0
1319864887,0,0,0,0,0,0,0,0,0,0
1319975881,0,0,0,0,0,0,0,0,0,0
1320010275,0,0,0,0,0,0,0,0,0,0
1320483504,0,0,0,0,0,0,0,0,0,0
1320498730,0,0,0,0,0,0,0,0,0,0
132258958,0,0,0,0,60001,0,0,0,0,0
1323724621,60001,0,0,0,60001,0,0,0,0,0
1324741890,0,60001,0,0,0,0,0,0,0,0
1324761660,0,0,0,0,0,0,0,0,0,0
132489921,0,0,0,0,0,0,0,0,0,0
1326488338,0,0,0,0,60001,0,0,0,0,0
1326617744,0,0,0,0,0,0,0,0,0,0
1326807935,0,0,0,0,0,0,0,0,0,0
1327115949,0,0,0,0,0,0,0,0,0,0
132764109,0,0,0,0,60001,0,0,0,0,0
1328234349,0,60001,0,0,0,0,0,60001,0,0
1328518626,0,60001,0,0,0,0,0,60001,0,0
1328943551,0,0,60001,0,0,0,0,0,0,0
1328956322,0,0,0,0,0,0,0,0,0,0
1329020649,0,0,0,0,0,0,0,0,0,0
1329220620,0,0,0,0,0,0,0,0,0,0
1329263976,0,0,60001,0,0,0,0,0,0,0
132927805,0,0,0,0,0,0,0,0,0,0
1329905008,0,0,0,0,60001,0,0,0,0,0
1330823364,0,0,0,0,0,0,0,0,0,0
1331551006,0,0,0,0,0,0,0,0,0,0
1332087486,0,0,0,0,0,0,0,0,0,0
1332361740,0,0,0,0,0,0,0,0,0,60001
1332574136,0,0,60001,0,0,0,0,0,60001,0
1332634054,0,0,0,0,0,0,0,0,0,0
1333272006,0,0,0,0,0,0,0,0,0,0
1333853572,0,0,0,0,0,0,0,0,0,0
1334508596,0,60001,0,0,0,0,0,0,0,0
1334588229,0,60001,0,0,0,0,0,60001,0,0
1335503667,0,60001,0,0,0,0,0,60001,0,0
1336077563,0,0,0,0,0,0,0,0,0,0
1336134836,0,0,0,0,0,0,0,0,0,0
133629750,0,0,0,0,0,0,0,0,0,0
1336882195,0,0,60001,0,0,0,0,0,0,0
133763341,0,0,60001,0,0,0,0,0,0,0
1337708357,0,0,0,0,0,0,0,0,0,0
1338729778,0,0,0,0,0,0,0,0,0,0
1338917012,0,0,0,0,60001,0,0,0,0,0
133899712,0,0,0,0,0,0,0,0,0,0
1339140243,0,60001,0,0,0,0,0,60001,0,0
1340035112,0,0,0,0,60001,0,0,0,0,0
134008248,0,60001,0,0,60001,0,0,0,0,0
1340699060,0,0,0,0,0,0,0,0,0,0
1340723162,0,0,60001,0,0,0,0,0,0,0
1340962670,0,0,60001,0,0,0,0,0,60001,0
1341275515,0,0,0,0,60001,0,0,0,0,0
1341530534,0,60001,0,0,0,0,0,60001,0,0
1343997378,0,0,0,0,0,0,0,0,0,0
1344317045,0,0,0,0,0,0,0,0,0,0
1344426246,0,0,0,0,60001,0,0,0,0,0
1344705421,0,0,0,0,0,0,0,0,0,0
1344839103,0,60001,0,0,0,0,0,0,0,0
1344874727,0,0,0,0,0,0,0,0,0,0
1344932064,0,0,0,0,0,0,0,0,0,0
1345496888,0,0,0,0,0,0,0,0,0,0
1345648815,0,60001,0,0,0,0,0,60001,0,0
1345892489,0,0,0,0,0,0,0,0,0,0
134592962,0,60001,0,0,0,0,0,60001,0,0
1345995920,0,0,0,0,0,0,0,0,0,0
1346216299,0,0,0,0,0,0,0,0,0,0
1346352171,0,0,0,0,0,0,0,0,0,0
1347072942,0,0,0,0,0,0,0,0,0,0
1347428608,0,0,0,0,0,0,0,0,0,0
1348064674,0,0,0,0,0,0,0,0,0,0
1349173274,0,0,0,0,0,0,0,0,0,0
1349479780,0,0,0,0,0,0,0,0,0,0
1349973145,0,0,0,0,0,0,0,0,0,0
1350466548,0,0,60001,0,0,0,0,0,60001,0
1350859070,0,0,60001,0,0,0,0,0,0,0
1350940792,0,0,60001,0,0,0,0,0,60001,0
1351464367,0,0,0,0,0,0,0,0,0,0
1351967389,0,0,0,0,0,0,0,0,0,0
1352085264,0,0,0,0,0,0,0,0,0,0
1352232540,0,0,60001,0,0,0,0,0,60001,0
1352696610,0,0,0,0,0,0,0,0,0,0
1353979920,0,0,0,0,0,0,0,0,0,0
1354460277,0,0,0,0,0,0,0,0,0,0
1354938804,0,0,0,0,0,0,0,0,0,0
13555849,0,0,0,0,0,0,0,0,0,0
1356478673,0,60001,0,0,0,0,0,60001,0,0
1357148161,0,0,0,0,0,0,0,0,0,0
1357279829,0,0,0,0,0,0,0,0,0,0
1357911280,0,0,0,0,0,0,0,0,0,0
1357967825,0,0,0,0,0,0,0,0,0,0
1358091136,0,0,0,0,0,0,0,0,0,0
1358099181,0,60001,0,0,0,0,0,60001,0,0
1358458285,0,0,0,0,0,0,0,0,0,0
1358944219,0,60001,0,0,0,0,0,60001,0,0
1358957614,0,0,0,0,0,0,0,0,0,0
1360465324,0,0,0,0,0,0,0,0,0,0
1360677443,0,0,0,0,0,0,0,0,0,0
1360677928,0,0,0,0,0,0,0,0,0,0
1361656569,0,0,0,0,0,0,0,0,0,0
1361703143,0,0,0,0,0,0,0,0,0,0
1363015883,0,0,0,0,60001,0,0,0,0,0
1363345018,0,0,0,0,60001,0,0,0,0,0
1364052091,0,0,0,0,0,0,0,0,0,0
1365429543,0,0,60001,0,0,0,0,0,0,0
1366126036,0,0,0,0,0,0,0,0,0,0
1366400860,0,0,60001,0,0,0,0,0,0,0
1366986013,0,0,0,0,0,0,0,0,0,0
136698635,60001,0,0,0,60001,0,0,0,0,0
1367207994,0,60001,0,0,0,0,0,60001,0,0
1368009563,0,60001,0,0,0,0,0,0,0,0
1368969105,0,0,0,0,0,0,0,0,0,0
1370207576,0,0,0,0,60001,0,0,0,0,0
1370726402,0,0,0,0,0,0,0,0,0,0
1371032972,0,60001,0,0,0,0,0,60001,0,0
1371124950,0,0,60001,0,0,0,0,0,60001,0
1372045435,0,60001,0,0,0,0,0,0,0,0
137275078,0,0,0,0,60001,0,0,0,0,0
1373364071,0,60001,0,0,0,0,0,0,0,0
1373498251,0,60001,0,0,0,0,0,60001,0,0
1374505946,0,0,0,0,0,0,0,0,0,0
1374758095,0,0,0,0,0,0,0,0,0,0
1375203977,0,60001,0,0,0,0,0,60001,0,0
1375353446,0,0,0,0,60001,0,0,0,0,0
1376247982,0,0,0,0,60001,0,0,0,0,0
1376574453,0,0,0,0,0,0,0,0,0,0
1376578175,0,0,0,0,60001,0,0,0,0,0
137679693,0,60001,0,0,0,0,0,0,0,0
1377003857,0,60001,60001,0,0,0,60001,0,0,0
1377244339,0,60001,0,0,0,0,0,60001,0,0
1377591970,0,0,60001,0,0,0,0,0,60001,0
1377931300,0,0,0,0,0,0,0,0,0,0
1377934753,0,0,0,0,0,0,0,0,0,0
1378201806,0,0,0,0,0,0,0,0,0,0
137834515,0,0,0,0,0,0,0,0,0,0
1378538542,0,0,0,0,0,0,0,0,0,0
13787554,0,0,0,0,0,0,0,0,0,0
1378847502,0,0,60001,0,0,0,0,0,60001,0
1379040576,0,0,60001,0,0,0,0,0,60001,0
1379738583,0,0,0,0,0,0,0,0,0,0
1380340436,0,0,0,0,0,0,0,0,0,0
138039480,0,60001,0,0,0,0,0,60001,0,0
1380998187,0,0,0,0,0,0,0,0,0,0
13810270,0,0,0,0,0,0,0,0,0,0
138147248,0,0,0,0,0,0,0,0,0,0
1381523950,0,0,0,0,0,0,0,0,0,0
1381856680,0,0,0,0,0,0,0,0,0,0
1382431979,0,0,0,0,60001,0,0,0,0,0
1382546481,0,0,0,0,60001,0,0,0,0,0
1383888094,0,0,0,0,0,0,0,0,0,0
1384601116,0,0,0,0,60001,0,0,0,0,0
1385372778,0,0,0,0,0,0,0,0,0,0
1385520858,0,0,0,0,60001,0,0,0,0,0
1385743153,0,0,0,0,0,0,0,0,0,0
1386110645,0,60001,0,0,0,0,0,60001,0,0
1386901660,0,60001,0,0,0,0,0,0,0,0
1387300995,0,60001,60001,0,0,0,60001,0,0,0
1387473393,0,0,0,0,0,0,0,0,0,0
1387843214,0,0,0,0,0,0,0,0,0,0
1387912675,0,60001,0,0,0,0,0,0,0,0
1387922773,0,0,0,0,0,0,0,0,0,0
1388662654,0,0,0,0,60001,0,0,0,0,0
1389436963,0,0,0,0,0,0,0,0,0,0
1389468202,0,0,0,0,0,0,0,0,0,0
1392432372,0,0,0,0,0,0,0,0,0,0
1392504290,0,0,0,0,0,0,0,0,0,0
139264857,0,0,0,0,0,0,0,0,0,0
1393018175,0,0,0,0,60001,0,0,0,0,0
1393369578,0,0,0,0,0,0,0,0,0,0
1393728805,0,60001,0,0,0,0,0,60001,0,0
1393743223,0,0,0,0,0,0,0,0,0,0
1396043556,0,0,60001,0,0,0,0,0,60001,0
139656908,0,0,0,0,60001,0,0,0,0,0
1396760068,0,60001,0,0,0,0,0,60001,0,0
1397337085,0,0,0,0,0,0,0,0,0,0
1397536621,0,0,0,0,0,0,0,0,0,0
1397959564,0,0,0,0,0,0,0,0,0,0
1398442640,0,60001,0,0,0,0,0,0,0,0
1398925521,0,0,0,0,0,0,0,0,0,0
1399092321,0,60001,60001,0,0,0,0,0,0,0
1399150490,0,60001,0,0,60001,0,0,0,0,0
139925492,0,0,60001,0,0,0,0,0,0,0
1400253000,0,0,0,0,0,0,0,0,0,0
140031872,0,0,0,0,0,0,0,0,0,0
1400727315,0,0,0,0,0,0,0,0,0,0
1400929225,0,0,0,0,0,0,0,0,0,0
1402556914,0,0,0,0,0,0,0,0,0,0
1402674973,0,60001,0,0,0,0,0,0,0,0
1402914692,0,60001,0,0,0,0,0,60001,0,0
1403005697,0,0,0,0,0,0,0,0,0,0
1403222059,0,0,0,0,60001,0,0,0,0,0
1403244730,0,0,0,0,0,0,0,0,0,0
1403440092,0,0,0,0,0,0,0,0,0,0
140348256,0,0,0,0,0,0,0,0,0,0
1403947680,0,0,0,0,0,0,0,0,0,0
1404122310,0,0,0,0,0,0,0,0,0,0
1404179874,0,0,0,0,0,0,0,0,0,0
1404322654,0,0,0,0,0,0,0,0,0,0
1404502479,0,0,0,0,0,0,0,0,0,0
1405189645,0,0,0,0,0,0,0,0,0,0
1405443107,0,0,0,0,0,0,0,0,0,0
1406234149,0,0,0,0,0,0,0,0,0,0
1406456924,0,60001,0,0,60001,0,0,0,0,0
1406626451,0,0,0,0,60001,0,0,0,0,0
1406938061,0,0,60001,0,0,0,0,0,60001,0
1407084157,0,0,0,0,0,0,0,0,0,0
1407094442,0,60001,0,0,0,0,0,60001,0,0
1407261706,0,0,0,0,0,0,0,0,0,0
1408285202,0,0,0,0,0,0,0,0,0,0
140851065,0,0,0,0,0,0,0,0,0,0
1408645616,0,60001,0,0,0,0,0,60001,0,0
1408663387,0,60001,0,0,0,0,0,0,0,0
1409167039,0,0,0,0,0,0,0,0,0,0
1410476318,0,0,0,0,0,0,0,0,0,0
1410567660,0,0,0,0,60001,0,0,0,0,0
1410663630,0,0,0,0,0,0,0,0,0,0
1410667473,0,0,0,0,0,0,0,0,0,0
1410693848,0,0,60001,0,0,0,0,0,60001,0
1411419095,0,0,0,0,0,0,0,0,0,0
1411775590,0,0,0,0,0,0,0,0,0,0
1412442495,0,0,0,0,0,0,0,0,0,0
141250336,0,0,0,0,0,0,0,0,0,0
1412551688,0,60001,0,0,0,0,0,60001,0,0
141279579,0,0,60001,0,0,0,0,0,0,0
1413196778,0,60001,0,0,0,0,0,60001,0,0
1413419956,0,0,0,0,60001,0,0,0,0,0
1413459553,0,60001,0,0,0,0,0,60001,0,0
1413955161,0,0,0,0,0,0,0,0,0,0
1414081636,0,0,0,0,0,0,0,0,0,0
1414856943,0,60001,0,0,0,0,60001,0,0,0
1414888691,0,0,0,0,0,0,0,0,0,0
1417147250,0,0,0,0,0,0,0,0,0,0
1417251029,0,0,0,0,0,0,0,0,0,0
1417483552,0,60001,60001,0,0,0,0,60001,0,0
1417547769,0,60001,0,0,0,0,0,60001,0,0
141900078,0,60001,0,0,0,0,60001,0,0,0
1419062310,0,60001,0,0,0,0,0,0,0,0
1419273442,0,0,0,0,60001,0,0,0,0,0
1419366371,0,0,0,0,0,0,0,0,0,0
1420022233,0,0,0,0,0,0,0,0,0,0
142016409,0,0,0,0,0,0,0,0,0,0
1420404974,0,0,0,0,0,0,0,0,0,0
1421336443,0,0,0,0,0,0,0,0,0,0
1421646167,0,0,0,0,60001,0,0,0,0,0
1422136694,0,0,0,0,0,0,0,0,0,0
1422467265,0,0,0,0,0,0,0,0,0,0
1422856161,0,0,0,0,0,0,0,0,0,0
1423567749,0,0,0,0,0,0,0,0,0,0
1424510231,0,0,0,0,0,0,0,0,0,0
1424738928,0,0,0,0,0,0,0,0,0,0
1424964276,0,0,60001,0,0,0,0,0,60001,0
1425060539,0,0,0,0,60001,0,0,0,0,0
1425732038,0,0,0,0,0,0,0,0,0,0
1426693444,0,0,0,0,0,0,0,0,0,0
1427234962,0,0,0,0,0,0,0,0,0,0
1427376683,0,0,0,0,0,0,0,0,0,0
1428662973,0,0,0,0,0,0,0,0,0,0
1429720483,0,0,0,0,0,0,0,0,0,0
1429986546,0,60001,0,0,0,0,0,60001,0,0
143072526,0,0,0,0,0,0,0,0,0,0
1432155265,0,60001,0,0,0,0,0,60001,0,0
1432170310,0,60001,0,0,0,0,0,0,0,0
1432222552,0,0,0,0,0,0,0,0,0,0
1432725171,0,0,0,0,0,0,0,0,0,0
1434612372,0,0,0,0,0,0,0,0,0,0
1434896619,0,0,0,0,0,0,0,0,0,0
1434967441,0,0,0,0,0,0,0,0,0,0
1435604135,0,0,0,0,0,0,0,0,0,0
1435710094,0,0,0,0,0,0,0,0,0,0
1436148540,0,0,0,0,0,0,0,0,0,0
1437169630,0,0,0,0,60001,0,0,0,0,0
1437432319,0,60001,0,0,0,0,0,60001,0,0
1437553540,0,60001,0,0,0,0,0,60001,0,0
1437660399,0,0,0,0,0,0,0,0,0,0
1437708188,0,0,0,0,0,0,0,0,0,0
1437790674,0,0,0,0,0,0,0,0,0,0
1438275988,0,0,0,0,0,0,0,0,0,0
1438676404,0,0,0,0,0,0,0,0,0,0
1439362849,0,0,0,0,0,0,0,0,0,0
1439683436,0,0,0,0,60001,0,0,0,0,0
1439873054,0,0,0,0,0,0,0,0,0,0
1440363043,0,0,0,0,0,0,0,0,0,0
1440716735,0,0,0,0,0,0,0,0,0,0
1440719862,0,60001,0,0,0,0,60001,0,0,0
1440782876,0,60001,0,0,0,0,0,60001,0,0
1441988574,0,0,0,0,0,0,0,0,0,0
1442464431,0,0,0,0,0,0,0,0,0,0
1442958573,0,0,0,0,0,0,0,0,0,0
1443158011,0,0,0,0,0,0,0,0,0,0
1443160198,0,0,0,0,0,0,0,0,0,0
1443481225,0,0,0,0,0,0,0,0,0,0
1443500291,0,0,60001,0,0,0,0,0,0,0
1443519091,0,0,0,0,0,0,0,0,0,0
1444160100,0,60001,0,0,0,0,0,60001,0,0
1444262099,0,0,0,0,0,0,0,0,0,0
1444387622,0,0,0,0,0,0,0,0,0,0
144439544,0,60001,0,0,0,0,0,60001,0,0
144472636,0,0,60001,0,0,0,0,0,0,0
1444957178,0,0,0,0,0,0,0,0,0,0
1445132059,0,0,0,0,60001,0,0,0,0,0
144524710,0,0,0,0,0,0,0,0,0,0
1445652932,0,0,0,0,0,0,0,0,0,0
1445824208,0,0,0,0,0,0,0,0,0,0
1446284136,0,0,60001,0,60001,0,0,0,0,0
1446664944,0,0,0,0,0,0,0,0,0,0
1447237480,0,0,0,0,0,0,0,0,0,0
1447263565,0,0,0,0,0,0,0,0,0,0
1447502349,0,60001,0,0,0,0,0,0,0,0
1448402324,0,60001,0,0,0,0,0,0,0,0
1449261406,0,0,0,0,0,0,0,0,0,0
1449852524,0,0,0,0,0,0,0,0,0,0
1450261744,0,60001,0,0,60001,0,0,0,0,0
1450513592,0,0,0,0,0,0,0,0,0,0
1451062875,0,0,0,0,0,0,0,0,0,0
1451204584,0,0,0,0,0,0,0,0,0,0
1451279123,0,0,0,0,0,0,0,0,0,0
1451955122,0,0,0,0,60001,0,0,0,0,0
1453766944,0,0,0,0,0,0,0,0,0,0
1454051706,0,0,0,0,0,0,0,0,0,0
1455109840,0,0,0,0,0,0,0,0,0,0
1455221961,0,0,60001,0,0,0,0,0,0,0
1455373409,0,0,0,0,0,0,0,0,0,0
1455809756,0,60001,0,0,0,0,0,60001,0,0
1456047002,0,0,0,0,0,0,0,0,0,0
1456852927,0,0,0,0,0,0,0,0,0,0
1458614920,0,0,0,0,0,0,0,0,0,0
1459085269,0,0,0,0,0,0,0,0,0,0
1459680684,0,0,0,0,0,0,0,0,0,0
1460750672,0,0,0,0,0,0,0,0,0,0
1460923158,0,0,0,0,0,0,0,0,0,0
1461290290,0,0,0,0,0,0,0,0,0,0
1461319494,0,0,0,0,0,0,0,0,0,0
1461450381,0,0,60001,0,0,0,0,0,0,0
1461706190,0,60001,0,0,0,0,60001,0,0,0
1462046575,0,60001,0,0,0,0,60001,0,0,0
146209214,0,0,0,0,60001,0,0,0,0,0
1462188075,0,60001,0,0,0,0,0,60001,0,0
1462667376,0,60001,0,0,0,0,0,60001,0,0
1462800416,0,60001,60001,0,0,0,0,0,0,0
1463782910,0,0,0,0,0,0,0,0,0,0
1463836548,0,0,60001,0,0,0,0,0,0,0
146420447,0,0,0,0,0,0,0,0,0,0
1466017476,0,0,0,0,0,0,0,0,0,0
1466051838,0,0,0,0,0,0,0,0,0,0
1466563606,0,0,0,0,0,0,0,0,0,0
1466604072,0,0,0,0,0,0,0,0,0,0
1467444506,0,0,0,0,0,0,0,0,0,0
1468181012,0,0,0,0,0,0,0,0,0,0
1468312828,0,60001,0,0,60001,0,0,0,0,0
14685760,0,0,0,0,0,0,0,0,0,0
1469153943,0,0,0,0,0,0,0,0,0,0
1469190191,0,60001,60001,0,0,0,0,0,0,0
1469260621,0,0,0,0,0,0,0,0,0,0
1469324627,0,0,0,0,0,0,0,0,0,0
1469540533,0,60001,0,0,0,0,0,60001,0,0
1469602035,0,0,0,0,0,0,0,0,0,0
1469935552,0,60001,0,0,0,0,0,0,0,0
1470369862,0,0,0,0,0,0,0,0,0,0
147102860,0,0,0,0,0,0,0,0,0,0
147128247,0,0,0,0,0,0,0,0,0,0
